SID,Year,OS_ID,OS_Name,Site_ID,Material,total,legal,sublegal,spat,non_spat,Collection.Method,Sample.Method,Latitude,Longitude,Deployment.Year,Deployment.Month,Material_Age,Oyster.Cover,Mussel_Cover,Sedimentation,Boring_Sponge,Sample_Depth,OS.Depth,Relief,S.DO,B.DO,S.Sal,B.Sal,S.Temp,B.Temp
2021-7-29-OS-9-1,2021,9,West Bluff,1,Reef Ball,0,0,0,0,0,Observation,Quantiles,35.30396667,-76.17053333,2013,6,8.1,1,1,2,0,,3.6576,,7.42,6.49,16.02,16.43,28.2,27.9
2021-8-10-OS-1-5,2021,1,Croatan Sound,5,Reef Ball,0,0,0,0,0,Observation,Quantiles,35.8034,-75.63916667,2013,12,7.7,0,4,2,0,2.4384,3.048,0.6096,9.05,8,4.9,12.5,28.3,27.3
2021-8-10-OS-1-6,2021,1,Croatan Sound,6,Reef Ball,0,0,0,0,0,Observation,Quantiles,35.80333333,-75.63921667,2013,12,7.7,0,2,2,0,2.4384,3.048,0.6096,9.05,8,4.9,12.5,28.3,27.3
2021-8-10-OS-1-7,2021,1,Croatan Sound,7,Reef Ball,0,0,0,0,0,Observation,Quantiles,35.8034,-75.6392,2013,12,7.7,0,4,2,0,2.4384,3.048,0.6096,9.05,8,4.9,12.5,28.3,27.3
2021-8-10-OS-1-8,2021,1,Croatan Sound,8,Reef Ball,0,0,0,0,0,Observation,Quantiles,35.80361667,-75.63981667,2013,12,7.7,0,4,2,0,2.4384,3.048,0.6096,9.05,8,4.9,12.5,28.3,27.3
2021-6-29-OS-02-14,2021,2,Deep Bay,14,Marl,8,4,4,0,8,Extraction,Census,35.38105,-76.37013333,1996,6,25,1,4,2,0,2.4384,2.7432,0.3048,6.92,6.62,9.77,9.78,28.1,28.1
2021-8-10-OS-01-4,2021,1,Croatan Sound,4,Shell,8,0,4,4,4,Extraction,Census,35.80426667,-75.64008333,2003,4,18.33,1,0,3,0,3.048,3.3528,0.3048,9.05,8,4.9,12.5,28.3,27.3
2021-7-29-OS-06-1,2021,7,Middle Bay,1,Marl,16,0,16,0,16,Extraction,Census,35.23563333,-76.50336667,2004,8,16.92,1,4,4,0,1.524,2.4384,0.9144,8.05,5.82,14.6,14.97,29.5,28.5
2021-7-29-OS-06-2,2021,7,Middle Bay,2,Marl,20,4,16,0,20,Extraction,Census,35.23561667,-76.50323333,2004,8,16.92,1,4,4,0,1.2192,2.4384,1.2192,8.05,5.82,14.6,14.97,29.5,28.5
2021-8-10-OS-01-1,2021,1,Croatan Sound,1,Shell,20,8,4,8,12,Extraction,Census,35.80408333,-75.63955,2003,4,18.33,1,0,4,0,3.048,3.3528,0.3048,9.05,8,4.9,12.5,28.3,27.3
2021-7-29-OS-06-4,2021,7,Middle Bay,4,Marl,24,0,20,4,20,Extraction,Census,35.2356,-76.5031,2004,8,16.92,1,4,4,0,1.2192,2.4384,1.2192,8.05,5.82,14.6,14.97,29.5,28.5
2021-7-15-OS-14-12,2021,14,Little Creek,12,Granite,28,0,20,8,20,Extraction,Census,35.04453333,-76.51568333,2016,4,5.25,1,1,3,0,5.4864,6.7056,1.2192,7.71,4.94,13.12,14.15,29,28
2021-6-29-OS-02-5,2021,2,Deep Bay,5,Shell,36,16,20,0,36,Extraction,Census,35.38091667,-76.37171667,2003,6,18,4,1,4,,2.1336,2.1336,0,6.92,6.62,9.77,9.78,28.1,28.1
2021-6-29-OS-02-15,2021,2,Deep Bay,15,Marl,44,0,32,12,32,Extraction,Census,35.38116667,-76.37065,1996,6,25,1,4,2,,1.8288,2.7432,0.9144,6.92,6.62,9.77,9.78,28.1,28.1
2021-7-29-OS-06-3,2021,7,Middle Bay,3,Marl,44,0,32,12,32,Extraction,Census,35.23571667,-76.50336667,2004,8,16.92,1,4,4,0,1.524,2.4384,0.9144,8.05,5.82,14.6,14.97,29.5,28.5
2021-6-29-OS-02-8,2021,2,Deep Bay,8,Shell,60,16,36,8,52,Extraction,Census,35.38103333,-76.37171667,2003,6,18,4,1,4,0,2.1336,2.1336,0,6.92,6.62,9.77,9.78,28.1,28.1
2021-8-10-OS-01-2,2021,1,Croatan Sound,2,Shell,60,8,32,20,40,Extraction,Census,35.8043,-75.63951667,2003,4,18.33,1,1,3,0,3.048,3.3528,0.3048,9.05,8,4.9,12.5,28.3,27.3
2021-8-10-OS-05-5,2021,5,Crab Hole,5,Marl,72,0,48,24,48,Extraction,Census,35.72645,-75.67776667,2006,4,15.33,1,3,3,0,3.3528,3.9624,0.6096,9.06,4.25,4.89,16.9,27.1,26.5
2021-6-30-OS-03-9,2021,3,West Bay,9,Shell,88,4,64,20,68,Extraction,Census,34.98025,-76.3565,2003,5,18.08,,,,,1.524,2.4384,0.9144,7.69,7.11,14.06,14.15,28.5,28.3
2021-6-29-OS-02-16-B,2021,2,Deep Bay,16-B,Marl,92,8,68,16,76,Extraction,Census,35.38126667,-76.37135,2003,6,18,1,4,4,0,2.4384,2.7432,0.3048,6.92,6.62,9.77,9.78,28.1,28.1
2021-6-29-OS-02-7,2021,2,Deep Bay,7,Marl,100,4,72,24,76,Extraction,Census,35.38115,-76.37156667,2003,6,18,1,3,2,0,2.1336,2.7432,0.6096,6.92,6.62,9.77,9.78,28.1,28.1
2021-8-10-OS-01-11,2021,1,Croatan Sound,11,Marl,100,4,56,40,60,Extraction,Census,35.80341667,-75.64015,1996,6,25.17,1,3,3,0,2.4384,3.3528,0.9144,9.05,8,4.9,12.5,28.3,27.3
2021-8-10-OS-01-3,2021,1,Croatan Sound,3,Shell,140,12,88,40,100,Extraction,Census,35.80415,-75.6397,2003,4,18.33,1,1,4,0,2.7432,3.048,0.3048,9.05,8,4.9,28.8,28.3,27.3
2021-8-10-OS-01-9,2021,1,Croatan Sound,9,Marl,176,0,104,72,104,Extraction,Census,35.80353333,-75.63996667,1996,6,25.17,1,3,4,0,2.4384,3.3528,0.9144,9.05,8,4.9,12.5,28.3,27.3
2021-6-30-OS-03-12,2021,3,West Bay,12,Shell,184,8,136,40,144,Extraction,Census,34.97968333,-76.3568,2003,5,18.08,4,1,2,0,2.1336,2.4384,0.3048,7.69,7.11,14.06,14.15,28.5,28.3
2021-6-30-OS-03-7,2021,3,West Bay,7,Marl,188,28,120,40,148,Extraction,Census,34.98046667,-76.35666667,1996,8,24.83,2,2,3,0,2.1336,2.4384,0.3048,7.69,7.11,14.06,14.15,28.5,28.3
2021-7-14-OS-14-7,2021,14,Little Creek,7,Marl,196,0,124,72,124,Extraction,Census,35.04346667,-76.51468333,2016,4,5.25,1,4,2,0,4.572,6.7056,2.1336,7.52,2.81,12.84,14.75,28.8,27.4
2021-7-15-OS-14-9,2021,14,Little Creek,9,Granite,200,0,168,32,168,Extraction,Census,35.04453333,-76.516,2016,4,5.25,1,1,2,0,5.4864,6.7056,1.2192,7.71,4.94,13.12,14.15,29,28
2021-8-10-OS-05-7,2021,5,Crab Hole,7,Marl,248,0,168,80,168,Extraction,Census,35.72515,-75.67896667,2009,10,11.83,1,2,3,0,3.3528,4.2672,0.9144,9.06,4.25,4.89,16.9,27.1,26.5
2021-6-30-OS-03-10,2021,3,West Bay,10,Shell,256,8,188,60,196,Extraction,Census,34.97975,-76.35685,2003,5,18.08,4,0,2,0,2.1336,2.4384,0.3048,7.69,7.11,14.06,14.15,28.5,28.3
2021-8-10-OS-01-12,2021,1,Croatan Sound,12,Marl,256,4,160,92,164,Extraction,Census,35.23555,-75.50316667,1998,8,23,1,3,2,0,2.7432,3.3528,0.6096,9.05,8,4.9,12.5,28.3,27.3
2021-6-30-OS-03-11,2021,3,West Bay,11,Shell,264,8,208,48,216,Extraction,Census,34.98008333,-76.35658333,2003,5,18.08,2,3,3,0,1.524,2.4384,0.9144,7.69,7.11,14.06,14.15,28.5,28.3
2021-7-28-OS-10-8,2021,10,Gibbs Shoal,8,Marl,268,8,208,52,216,Extraction,Census,35.45438333,-75.9349,2011,3,10.33,1,2,3,1,4.2672,4.2672,0,7.32,6.7,17.02,18.3,28.6,28.4
2021-7-15-OS-14-11,2021,14,Little Creek,11,Granite,276,4,244,28,248,Extraction,Census,35.0438,-76.5145,2016,8,4.92,1,1,3,0,4.572,6.7056,2.1336,7.71,4.94,13.12,14.15,29,28
2021-6-29-OS-02-13-B,2021,2,Deep Bay,13-B,Shell,284,136,136,12,272,Extraction,Census,35.38101667,-76.37096667,2003,6,18,4,1,4,0,2.4384,2.4384,0,6.92,6.62,9.77,9.78,28.1,28.1
2021-7-14-OS-14-8,2021,14,Little Creek,8,Marl,300,0,216,84,216,Extraction,Census,35.04313333,-76.51596667,2016,8,4.92,1,3,2,1,4.2672,6.4008,2.1336,7.52,2.81,12.84,14.75,28.8,27.4
2021-8-10-OS-05-6,2021,5,Crab Hole,6,Marl,304,0,176,128,176,Extraction,Census,35.72783333,-75.67848333,2009,11,11.75,1,3,3,0,3.6576,4.2672,0.6096,9.06,4.25,4.89,16.9,27.1,26.5
2021-6-28-OS-08-2,2021,8,Neuse River,2,Marl,312,12,84,216,96,Extraction,Census,35.00773333,-76.53343333,2008,3,13.25,1,3,2,0,4.572,4.572,0,6.45,6.12,11.13,11.17,26.2,26
2021-8-10-OS-05-8,2021,5,Crab Hole,8,Marl,312,0,184,128,184,Extraction,Census,35.72643333,-75.67631667,2006,4,15.33,1,2,3,0,3.6576,4.2672,0.6096,9.06,4.25,4.89,16.9,27.1,26.5
2021-7-29-OS-09-6,2021,9,West Bluff,6,Marl,316,4,232,80,236,Extraction,Census,35.30491667,-76.17028333,2006,5,15.17,1,4,2,1,3.3528,3.6576,0.3048,7.42,6.49,16.02,16.43,28.2,27.9
2021-8-10-OS-05-3,2021,5,Crab Hole,3,Marl,328,0,140,188,140,Extraction,Census,35.72765,-75.67761667,2003,4,18.33,1,3,3,0,2.7432,4.2672,1.524,9.06,4.25,4.89,16.9,27.1,26.5
2021-7-28-OS-10-7,2021,10,Gibbs Shoal,7,Marl,356,44,192,120,236,Extraction,Census,35.45456667,-75.93275,2010,9,10.83,1,1,3,1,4.572,4.572,0,7.32,6.7,17.02,18.3,28.6,28.4
2021-6-28-OS-08-3,2021,8,Neuse River,3,Marl,376,8,152,216,160,Extraction,Census,35.00651667,-76.53336667,2005,4,16.17,1,3,2,1,3.6576,4.572,0.9144,6.45,6.12,11.13,11.17,26.2,26
2021-7-29-OS-09-5,2021,9,West Bluff,5,Marl,376,20,252,104,272,Extraction,Census,35.30451667,-76.16928333,2005,8,15.92,1,2,3,1,2.7432,3.6576,0.9144,7.42,6.49,16.02,16.43,28.2,27.9
2021-8-10-OS-05-4,2021,5,Crab Hole,4,Marl,388,0,156,232,156,Extraction,Census,35.72713333,-75.67843333,2009,10,11.83,1,3,2,0,3.3528,4.2672,0.9144,9.06,4.25,4.89,16.9,27.1,26.5
2021-7-28-OS-10-5,2021,10,Gibbs Shoal,5,Marl,392,40,296,56,336,Extraction,Census,35.4542,-75.93546667,2011,4,10.25,1,1,3,1,4.572,4.572,0,7.32,6.7,17.02,18.3,28.6,28.4
2021-7-21-OS-14-21,2021,14,Little Creek,21,Basalt,408,28,268,112,296,Extraction,Census,35.04286667,-76.515,2016,8,4.92,1,3,1,0,4.572,6.7056,2.1336,7.33,0.65,14.83,19.98,27.7,27.9
2021-7-29-OS-09-8,2021,9,West Bluff,8,Marl,464,4,284,176,288,Extraction,Census,35.30436667,-76.17008333,2009,3,12.33,1,3,2,,2.1336,3.048,0.9144,7.42,6.49,16.02,16.43,28.2,27.9
2021-7-29-OS-09-7,2021,9,West Bluff,7,Marl,472,0,332,140,332,Extraction,Census,35.30481667,-76.1686,2005,8,15.92,1,2,2,,2.1336,3.6576,1.524,7.42,6.49,16.02,16.43,28.2,27.9
2021-8-9-OS-13-11,2021,13,Pea Island,11,Crushed Concrete,480,48,304,128,352,Extraction,Census,35.66616667,-75.61618333,2015,6,6.17,3,1,2,0,4.2672,4.8768,0.6096,8.39,6.01,9.91,17.29,28,26.9
2021-6-28-OS-08-4,2021,8,Neuse River,4,Marl,500,8,156,336,164,Extraction,Census,35.00723333,-76.5341,2006,7,14.92,1,3,2,0,2.4384,4.572,2.1336,6.45,6.12,11.13,11.17,26.2,26
2021-7-28-OS-10-6,2021,10,Gibbs Shoal,6,Marl,500,24,348,128,372,Extraction,Census,35.45433333,-75.93641667,2010,9,10.83,1,3,3,1,4.572,4.572,0,7.32,6.7,17.02,18.3,28.6,28.4
2021-7-14-OS-14-6,2021,14,Little Creek,6,Marl,500,0,404,96,404,Extraction,Census,35.04305,-76.51578333,2016,8,4.92,2,4,4,1,4.572,6.7056,2.1336,7.52,2.81,12.84,14.75,28.8,27.4
2021-7-21-OS-15-6,2021,15,Swan Island,6,Marl,536,104,288,144,392,Extraction,Census,35.093,-76.45693333,2017,6,4.08,1,4,2,0,3.3528,4.2672,0.9144,8.32,5.8,15.3,17.18,29.1,28.3
2021-6-30-OS-03-8,2021,3,West Bay,8,Marl,544,84,280,180,364,Extraction,Census,34.98043333,-76.35743333,1996,8,24.83,2,3,3,0,2.4384,2.4384,0,7.69,7.11,14.06,14.15,28.5,28.3
2021-6-28-OS-08-1,2021,8,Neuse River,1,Marl,548,16,264,268,280,Extraction,Census,35.00766667,-76.53376667,2008,3,13.25,1,3,2,1,4.572,4.572,0,6.45,6.12,11.13,11.17,26.2,26
2021-8-10-OS-05-2,2021,5,Crab Hole,2,Marl,564,4,168,392,172,Extraction,Census,35.72668333,-75.6761,2006,4,15.33,1,3,4,0,3.6576,4.2672,0.6096,9.06,4.25,4.89,16.9,27.1,26.5
2021-7-7-OS-12-5,2021,12,Raccoon Island,5,Crushed Concrete,592,56,332,204,388,Extraction,Census,35.09061667,-76.39168333,2016,8,4.92,4,1,2,0,4.2672,5.1816,0.9144,8.05,6.84,12.42,14.9,28.3,27.4
2021-8-10-OS-05-1,2021,5,Crab Hole,1,Marl,596,4,260,332,264,Extraction,Census,35.72618333,-75.67748333,2006,4,15.33,1,3,3,0,3.048,3.9624,0.9144,9.06,4.25,4.89,16.9,27.1,26.5
2021-6-30-OS-03-5,2021,3,West Bay,5,Marl,652,20,280,352,300,Extraction,Census,34.98041667,-76.35681667,1996,8,24.83,3,4,3,0,2.1336,2.4384,0.3048,7.69,7.11,14.06,14.15,28.5,28.3
2021-7-21-OS-14-23,2021,14,Little Creek,23,Basalt,672,28,468,176,496,Extraction,Census,35.0427,-76.51468333,2016,8,4.92,1,1,1,0,6.096,6.7056,0.6096,7.33,0.65,14.83,19.98,27.7,27.9
2021-7-15-OS-14-10,2021,14,Little Creek,10,Granite,684,56,392,236,448,Extraction,Census,35.04455,-76.51595,2016,4,5.25,1,2,2,0,3.3528,6.7056,3.3528,7.71,4.94,13.12,14.15,29,28
2021-7-21-OS-15-5,2021,15,Swan Island,5,Marl,744,92,376,276,468,Extraction,Census,35.0929,-76.45668333,2017,6,4.08,1,3,2,0,3.048,4.2672,1.2192,8.32,5.8,15.3,17.18,29.1,28.3
2021-8-9-OS-13-9,2021,13,Pea Island,9,Crushed Concrete,804,76,476,252,552,Extraction,Census,35.66676667,-75.61601667,2015,5,6.25,4,2,2,0,3.3528,4.8768,1.524,8.39,6.01,9.91,17.29,28,26.9
2021-7-21-OS-14-20,2021,14,Little Creek,20,Basalt,920,72,628,220,700,Extraction,Census,35.04351667,-76.51523333,2016,4,5.25,2,3,1,1,4.572,6.7056,2.1336,7.33,0.65,14.83,19.98,27.7,27.9
2021-7-21-OS-15-1,2021,15,Swan Island,1,Marl,972,216,576,180,792,Extraction,Census,35.09175,-76.4468,2019,6,2.08,2,1,2,0,2.7432,3.6576,0.9144,8.32,5.8,15.3,17.18,29.1,28.3
2021-7-14-OS-14-5,2021,14,Little Creek,5,Marl,992,40,532,420,572,Extraction,Census,35.04313333,-76.51576667,2016,8,4.92,2,4,2,1,2.7432,6.7056,3.9624,7.52,2.81,12.84,14.75,28.8,27.4
2021-6-30-OS-03-6,2021,3,West Bay,6,Marl,1008,92,476,440,568,Extraction,Census,34.98061667,-76.35715,1996,8,24.83,2,2,3,1,2.1336,2.4384,0.3048,7.69,7.11,14.06,14.15,28.5,28.3
2021-7-14-OS-14-14,2021,14,Little Creek,14,Crushed Concrete,1192,4,932,256,936,Extraction,Census,35.04288333,-76.51528333,2016,8,4.92,3,1,4,0,4.2672,6.4008,2.1336,7.52,2.81,12.84,14.75,28.8,27.4
2021-7-27-OS-15-9,2021,15,Swan Island,9,Granite,1252,264,468,520,732,Extraction,Census,35.09301667,-76.45231667,2018,5,3.17,3,1,2,0,3.3528,4.2672,0.9144,7.2,6.25,16.4,16.6,28.7,27.8
2021-7-14-OS-14-15,2021,14,Little Creek,15,Crushed Concrete,1300,0,932,368,932,Extraction,Census,35.04286667,-76.51526667,2016,8,4.92,1,1,3,0,4.2672,6.4008,2.1336,7.52,2.81,12.84,14.75,28.8,27.4
2021-7-21-OS-15-4,2021,15,Swan Island,4,Marl,1344,124,492,728,616,Extraction,Census,35.09206667,-76.45595,2017,5,4.17,1,4,2,0,2.7432,3.9624,1.2192,8.32,5.8,15.3,17.18,29.1,28.3
2021-7-21-OS-15-2,2021,15,Swan Island,2,Marl,1348,68,476,804,544,Extraction,Census,35.092,-76.44926667,2019,5,2.17,2,1,2,0,2.7432,3.6576,0.9144,8.32,5.8,15.3,17.18,29.1,28.3
2021-7-14-OS-14-16,2021,14,Little Creek,16,Crushed Concrete,1496,0,1084,412,1084,Extraction,Census,35.04453333,-76.51528333,2016,3,5.33,4,1,3,0,4.8768,6.7056,1.8288,7.52,2.81,12.84,14.75,28.8,27.4
2021-7-27-OS-15-13,2021,15,Swan Island,13,Granite,1996,84,1004,908,1088,Extraction,Census,35.0924,-76.45206667,2018,5,3.17,2,1,2,0,3.048,3.9624,0.9144,7.2,6.25,16.4,16.6,28.7,27.8
2021-8-9-OS-13-12,2021,13,Pea Island,12,Crushed Concrete,2084,44,1512,528,1556,Extraction,Census,35.66586667,-75.6153,2015,7,6.08,1,4,2,1,4.8768,4.8768,0,8.39,6.01,9.91,17.29,28,26.9
2021-7-7-OS-12-6,2021,12,Raccoon Island,6,Crushed Concrete,2116,452,944,720,1396,Extraction,Census,35.09056667,-76.39096667,2016,8,4.92,4,1,2,0,4.2672,5.1816,0.9144,8.05,6.84,12.42,14.9,28.3,27.4
2021-7-27-OS-15-14,2021,15,Swan Island,14,Granite,2260,124,1364,772,1488,Extraction,Census,35.09185,-76.45201667,2018,5,3.17,2,1,2,0,3.048,3.9624,0.9144,7.2,6.25,16.4,16.6,28.7,27.8
2021-8-2-OS-15-12,2021,15,Swan Island,12,Granite,2380,164,1224,992,1388,Extraction,Census,35.09231667,-76.45006667,2018,6,3.17,2,2,2,0,3.048,3.9624,0.9144,6.37,5.93,17.77,17.7,28.3,28.3
2021-7-22-OS-15-8,2021,15,Swan Island,8,Marl,2416,284,764,1368,1048,Extraction,Census,35.09291667,-76.44886667,2019,5,2.17,1,1,1,0,3.048,3.9624,0.9144,7.28,7.06,15.6,15.59,28,28
2021-7-14-OS-14-13,2021,14,Little Creek,13,Crushed Concrete,2548,40,1300,1208,1340,Extraction,Census,35.04348333,-76.51566667,2016,4,5.25,4,2,3,0,3.6576,6.4008,2.7432,7.52,2.81,12.84,14.75,28.8,27.4
2021-7-27-OS-15-11,2021,15,Swan Island,11,Granite,2592,196,1144,1252,1340,Extraction,Census,35.09268333,-76.45215,2018,5,3.17,1,1,2,0,2.7432,4.2672,1.524,7.2,6.25,16.4,16.6,28.7,27.8
2021-8-2-OS-15-10,2021,15,Swan Island,10,Granite,2640,180,1124,1336,1304,Extraction,Census,35.0928,-76.45,2018,6,3.17,2,2,2,0,2.7432,4.2672,1.524,6.37,5.93,17.77,17.7,28.3,28.3
2021-7-27-OS-15-15,2021,15,Swan Island,15,Granite,2708,100,1280,1328,1380,Extraction,Census,35.09318333,-76.45106667,2018,6,3.08,3,1,2,0,3.048,4.2672,1.2192,7.2,6.25,16.4,16.6,28.7,27.8
2021-7-22-OS-15-3,2021,15,Swan Island,3,Marl,2840,396,828,1616,1224,Extraction,Census,35.09248333,-76.44655,2019,7,2,1,1,2,1,2.7432,3.6576,0.9144,7.28,7.06,15.6,15.59,28,28
2021-7-22-OS-15-7,2021,15,Swan Island,7,Marl,3216,368,764,2084,1132,Extraction,Census,35.092,-76.44666667,2019,6,2.08,1,1,1,1,2.4384,3.6576,1.2192,7.28,7.06,15.6,15.59,28,28
2021-7-7-OS-12-7,2021,12,Raccoon Island,7,Crushed Concrete,3476,484,1536,1456,2020,Extraction,Census,35.09083333,-76.39143333,2016,8,4.92,4,1,2,0,4.8768,4.8768,0,8.05,6.84,12.42,14.9,28.3,27.4
2021-7-7-OS-12-8,2021,12,Raccoon Island,8,Crushed Concrete,3676,400,1200,2076,1600,Extraction,Census,35.09055,-76.391,2016,8,4.92,4,1,2,0,4.8768,5.1816,0.3048,8.05,6.84,12.42,14.9,28.3,27.4
2021-6-30-OS-03-1,2021,3,West Bay,1,Reef Ball,431,32,,158,,Observation,Quantiles,34.98028333,-76.35728333,2014,12,6.5,3,2,3,0,2.4384,2.4384,0,7.69,7.11,14.06,14.15,28.5,28.3
2021-6-30-OS-03-2,2021,3,West Bay,2,Reef Ball,431,32,,158,,Observation,Quantiles,34.98041667,-76.35713333,2014,12,6.5,3,2,3,0,2.4384,2.4384,0,7.69,7.11,14.06,14.15,28.5,28.3
2021-6-30-OS-03-3,2021,3,West Bay,3,Reef Ball,431,32,,158,,Observation,Quantiles,34.98028333,-76.35725,2014,12,6.5,3,2,3,0,2.4384,2.4384,0,7.69,7.11,14.06,14.15,28.5,28.3
2021-6-30-OS-03-4,2021,3,West Bay,4,Reef Ball,431,32,,158,,Observation,Quantiles,34.98036667,-76.35711667,2014,12,6.5,3,2,3,0,2.4384,2.4384,0,7.69,7.11,14.06,14.15,28.5,28.3
2021-6-29-OS-02-1,2021,2,Deep Bay,1,Reef Ball,1,0,,0,,Observation,Quantiles,35.38061667,-76.37098333,2014,11,6.6,1,4,3,0,2.4384,2.7432,0.3048,6.92,6.62,9.77,9.78,28.1,28.1
2021-7-28-OS-11-1,2021,11,Long Shoal,1,Reef Ball,192,43,,95,,Observation,Quantiles,35.56316667,-75.83158333,2013,8,7.9,3,1,2,0,4.2672,4.2672,0,7.27,6.8,15.45,15.62,28.6,28.2
2021-7-28-OS-11-2,2021,11,Long Shoal,2,Reef Ball,190,27,,69,,Observation,Quantiles,35.5637,-75.83086667,2013,7,8,2,2,3,0,4.2672,4.2672,0,7.27,6.8,15.45,15.62,28.6,28.2
2021-7-28-OS-11-4,2021,11,Long Shoal,4,Reef Ball,145,16,,75,,Observation,Quantiles,35.56356667,-75.83056667,2013,8,7.9,3,3,3,0,4.2672,4.2672,0,7.27,6.8,15.45,15.62,28.6,28.2
2021-7-7-OS-12-1,2021,12,Raccoon Island,1,Reef Ball,1454,238,,448,,Observation,Quantiles,35.0896,-76.39076667,2013,10,7.8,4,1,2,0,3.9624,4.572,0.6096,8.05,6.84,12.42,14.9,28.3,27.4
2021-7-7-OS-12-2,2021,12,Raccoon Island,2,Reef Ball,1454,238,,448,,Observation,Quantiles,35.09046667,-76.39155,2013,10,7.8,4,1,2,0,3.9624,4.572,0.6096,8.05,6.84,12.42,14.9,28.3,27.4
2021-7-7-OS-12-3,2021,12,Raccoon Island,3,Reef Ball,1454,238,,448,,Observation,Quantiles,35.09098333,-76.39083333,2013,9,7.8,4,1,2,0,3.9624,4.572,0.6096,8.05,6.84,12.42,14.9,28.3,27.4
2021-7-7-OS-12-4,2021,12,Raccoon Island,4,Reef Ball,1454,238,,449,,Observation,Quantiles,35.09065,-76.39116667,2013,8,7.9,4,1,2,0,3.9624,4.572,0.6096,8.05,6.84,12.42,14.9,28.3,27.4
2021-7-15-OS-14-1,2021,14,Little Creek,1,Reef Ball,1,0,,3,0,Observation,Quantiles,35.04436667,-76.51476667,2016,2,5.4,0,1,2,0,5.4864,6.7056,1.2192,7.71,4.94,13.12,14.15,29,28
2021-7-15-OS-14-2,2021,14,Little Creek,2,Reef Ball,1,0,,3,0,Observation,Quantiles,35.0444,-76.51485,2016,2,5.4,0,1,2,0,5.4864,6.7056,1.2192,7.71,4.94,13.12,14.15,29,28
2021-7-15-OS-14-3,2021,14,Little Creek,3,Reef Ball,1,0,,3,0,Observation,Quantiles,35.04448333,-76.51481667,2016,2,5.4,0,1,2,0,5.4864,6.7056,1.2192,7.71,4.94,13.12,14.15,29,28
2021-7-15-OS-14-4,2021,14,Little Creek,4,Reef Ball,1,0,,3,0,Observation,Quantiles,35.0445,-76.51466667,2016,2,5.4,0,1,2,0,5.4864,6.7056,1.2192,7.71,4.94,13.12,14.15,29,28
2021-7-15-OS-14-18,2021,14,Little Creek,18,Consolidated Concrete,396,21,,177,,Observation,Quantiles,35.0437,-76.51375,2016,6,5.1,1,1,2,0,3.9624,6.7056,2.7432,7.71,4.94,13.12,14.15,29,28
2021-7-15-OS-14-17,2021,14,Little Creek,17,Consolidated Concrete,431,26,,186,,Observation,Quantiles,35.0429,-76.51413333,2016,6,5.1,1,1,1,0,3.3528,6.7056,3.3528,7.71,4.94,13.12,14.15,29,28
2021-7-29-OS-9-2,2021,9,West Bluff,2,Reef Ball,6,0,,1,,Observation,Quantiles,35.30391667,-76.17036667,2013,6,8.1,1,1,2,0,,3.6576,,7.42,6.49,16.02,16.43,28.2,27.9
2021-7-29-OS-9-3,2021,9,West Bluff,3,Reef Ball,326,26,,64,,Observation,Quantiles,35.30406667,-76.17003333,2013,6,8.1,2,1,2,0,,3.6576,,7.42,6.49,16.02,16.43,28.2,27.9
2021-7-29-OS-9-4,2021,9,West Bluff,4,Reef Ball,7,0,,2,,Observation,Quantiles,35.30396667,-76.1712,2013,6,8.1,1,1,4,0,,3.6576,,7.42,6.49,16.02,16.43,28.2,27.9
2021-8-9-OS-13-5,2021,13,Pea Island,5,Consolidated Concrete,239,5,,107,,Observation,Quantiles,35.66721667,-75.61718333,2015,2,6.5,1,0,3,0,4.572,4.572,0,8.39,6.01,9.91,17.29,28,26.9
2021-8-11-OS-10-1,2021,10,Gibbs Shoal,1,Reef Ball,384,52,,146,,Observation,Quantiles,35.4538,-75.93615,2012,1,9.6,2,3,3,0,3.9624,4.2672,0.3048,8.39,6.01,9.91,17.29,28,26.9
2021-8-11-OS-10-2,2021,10,Gibbs Shoal,2,Reef Ball,384,52,,145,,Observation,Quantiles,35.45396667,-75.9332,2012,2,9.5,2,1,3,0,3.9624,4.2672,0.3048,8.39,6.01,9.91,17.29,28,26.9
2021-8-11-OS-10-3,2021,10,Gibbs Shoal,3,Reef Ball,379,52,,140,,Observation,Quantiles,35.45283333,-75.93515,2012,9,8.9,2,1,3,0,3.9624,4.2672,0.3048,8.39,6.01,9.91,17.29,28,26.9
2021-8-11-OS-10-4,2021,10,Gibbs Shoal,4,Reef Ball,379,52,,140,,Observation,Quantiles,35.45286667,-75.93531667,2012,9,8.9,2,1,3,0,3.9624,4.2672,0.3048,8.39,6.01,9.91,17.29,28,26.9
2021-8-9-OS-13-1,2021,13,Pea Island,1,Reef Ball,943,86,,290,,Observation,Quantiles,35.66593333,-75.61691667,2015,8,6,3,1,2,0,4.2672,4.572,0.3048,8.39,6.01,9.91,17.29,28,26.9
2021-8-9-OS-13-2,2021,13,Pea Island,2,Reef Ball,940,80,,285,,Observation,Quantiles,35.66768333,-75.61445,2015,7,6.1,3,1,2,0,4.2672,4.572,0.3048,8.39,6.01,9.91,17.29,28,26.9
2021-8-9-OS-13-3,2021,13,Pea Island,3,Reef Ball,943,86,,290,,Observation,Quantiles,35.66583333,-75.61691667,2015,8,6,3,1,2,0,4.2672,4.572,0.3048,8.39,6.01,9.91,17.29,28,26.9
